manga_id,author_id,role
96704,25879,Story & Art
2149,3260,Story & Art
134678,53792,Story
134678,53793,Art
67979,22323,Story & Art
128093,49315,Story & Art
94396,2628,Art
94396,5254,Story
11180,2768,Story & Art
51493,2786,Story
51493,2979,Art
1999,2542,Story & Art
121781,1117,Story
62671,9496,Story
62671,12433,Art
132962,52577,Art
132962,54005,Story
16791,10920,Story & Art
147727,58578,Story
147727,58579,Art
99177,47463,Story & Art
100396,41845,Story & Art
91047,4012,Story
91047,38443,Art
112370,47687,Story & Art
1951,2653,Story & Art
893,5308,Story & Art
14499,3690,Story
14499,4545,Art
104245,34105,Story & Art
55869,16969,Story
55869,24049,Art
17552,8195,Story & Art
114300,4037,Art
114300,44950,Story
3554,2203,Story & Art
10892,2622,Story
10892,6520,Art
381,2346,Story & Art
5686,3988,Story & Art
35673,12266,Story & Art
1131,2845,Story & Art
10412,8234,Story & Art
79077,19801,Story & Art
103939,11106,Story & Art
77239,4142,Story & Art
10846,6522,Story & Art
91641,38590,Story & Art
110771,16387,Story & Art
117083,20176,Story & Art
727,5051,Story & Art
727,5718,Story
697,1877,Story & Art
124154,47528,Story & Art
96581,2564,Story & Art
54663,17613,Story & Art
72299,4488,Story & Art
3194,4996,Art
3194,6304,Story & Art
14222,1886,Story
14222,4669,Art
92472,35225,Story & Art
62723,6644,Story & Art
147317,58356,Story
147317,58357,Art
29997,3272,Story & Art
4470,3827,Art
4470,7545,Story
2222,3273,Story & Art
12569,4031,Story & Art
1373,2836,Story & Art
51747,1117,Story
51747,22453,Art
48,1908,Story & Art
57791,25129,Story & Art
64087,14019,Story & Art
726,2564,Story & Art
113360,16993,Story & Art
1528,3066,Story
1528,3067,Story
1528,3081,Art
1033,5745,Story & Art
115365,37251,Story & Art
873,2570,Story & Art
25297,4660,Story & Art
119279,42156,Story & Art
119082,4692,Story & Art
148054,44390,Story & Art
994,2793,Story & Art
156,1895,Story & Art
91,1945,Story & Art
20593,3949,Story & Art
58313,2139,Story & Art
136793,2410,Story & Art
100127,27103,Art
100127,37055,Story
60095,6178,Story & Art
45335,2812,Story & Art
35691,16369,Story & Art
17200,9284,Story
17200,9285,Art
44485,3251,Story & Art
98380,24379,Story
98380,24381,Art
98380,30957,Art
98380,56049,Story
118233,49451,Story & Art
740,2580,Art
740,2741,Story
54779,10867,Story & Art
103169,31915,Story
103574,10951,Story & Art
2117,2218,Story & Art
51233,1874,Art
51233,6044,Story
27029,1895,Story & Art
28825,10359,Story & Art
22143,3908,Story & Art
119216,24373,Story & Art
75929,33055,Story & Art
16567,6284,Story & Art
51855,7362,Story & Art
32035,14801,Story & Art
52435,2410,Story & Art
60977,15613,Story
60977,26679,Art
41973,18569,Story & Art
8652,3052,Story & Art
23052,13241,Art
44767,2410,Story & Art
30859,12338,Story
30859,14297,Art
44171,3240,Story & Art
77597,4956,Story
77597,19373,Art
105798,39981,Story & Art
37109,2761,Story & Art
111953,37744,Story & Art
3924,3651,Story & Art
67397,3218,Story & Art
2704,2511,Story & Art
15306,2409,Art
15306,8613,Story
143441,53209,Story
26479,12420,Story & Art
3522,3690,Story
3522,3691,Art
102060,43163,Story & Art
89768,19197,Art
89768,26303,Story
42867,18249,Story
42867,28849,Art
102980,42785,Story & Art
95016,41278,Story & Art
89553,19495,Story & Art
130633,31291,Story & Art
16686,8988,Story & Art
89355,21107,Story & Art
140921,59653,Story
140921,59654,Art
120250,41977,Story & Art
1237,2905,Story & Art
124483,52364,Story & Art
122147,8354,Art
122147,50504,Story
112694,49297,Story & Art
19549,10867,Story & Art
109909,46880,Story & Art
7728,1948,Story & Art
119260,3906,Story & Art
111512,1900,Art
111512,48150,Story
120329,49286,Story & Art
121945,50098,Story & Art
446,2467,Story & Art
129422,52568,Story
129422,52569,Art
65705,28673,Story & Art
2575,1898,Story & Art
7631,5498,Story & Art
105071,44456,Story & Art
147207,58244,Art
147207,58286,Story
123699,1888,Art
123699,2111,Story
1045,1999,Story & Art
14064,5638,Story
14064,10629,Art
96526,40288,Story & Art
132247,53226,Story
132247,53227,Art
6140,4888,Story & Art
6140,4917,Story
9403,2405,Story & Art
332,2316,Story & Art
5026,2871,Story & Art
100927,34943,Story & Art
1265,2921,Art
1265,5092,Story
1975,2083,Story
1975,8642,Art
25046,7370,Story & Art
113169,25193,Story
113169,48312,Art
5801,4766,Story & Art
46024,13135,Story
46024,19813,Art
16276,5583,Story & Art
17639,3002,Story
17639,7396,Art
671,1900,Art
671,10915,Story
16794,3958,Story & Art
20815,2151,Story & Art
60889,26685,Story & Art
5767,5621,Story & Art
10249,6292,Story
10249,6293,Art
10249,20925,Story
3276,2867,Story & Art
24339,1895,Story & Art
2214,3272,Story & Art
117020,49556,Story & Art
304,1891,Story & Art
1264,2787,Art
1264,5092,Story
11324,2063,Story & Art
84339,15997,Story & Art
12309,2390,Story & Art
19111,3875,Story & Art
127332,53340,Story & Art
26945,9919,Story & Art
44523,2003,Story
44523,19531,Art
14568,18221,Story & Art
19,1886,Story
19,1887,Art
21054,2003,Story
21054,36723,Art
85901,3833,Story & Art
83,1930,Story & Art
749,2564,Story & Art
6978,6044,Story
6978,6987,Art
6978,6988,Art
122575,16377,Story & Art
121405,48825,Story
738,4589,Story & Art
134341,37902,Art
134341,53716,Story
12269,7055,Story & Art
12269,10481,Story
12269,23475,Story
3576,2539,Story & Art
1965,3243,Story & Art
95452,32011,Story & Art
36267,6579,Story & Art
11977,9118,Story & Art
47917,21779,Story
47917,21781,Art
1804,2804,Story & Art
111767,47574,Story & Art
88717,37887,Story & Art
4611,4091,Story & Art
44745,2410,Story & Art
97722,26303,Story
97722,34631,Art
4261,1896,Story & Art
5775,1914,Story & Art
7747,2660,Story & Art
157,1930,Story & Art
500,1877,Story & Art
7630,5036,Story
7630,5336,Art
39139,17577,Story
39139,17579,Art
103925,41699,Art
103925,43535,Story
31105,1918,Art
31105,6410,Story
18939,12583,Story & Art
81189,34943,Story & Art
24450,3032,Story
24450,33497,Art
19087,11054,Story
19087,17871,Art
120680,41916,Story & Art
14748,2821,Story & Art
5820,4781,Story & Art
68883,13729,Story & Art
767,2211,Story & Art
91711,38604,Story & Art
60801,9848,Story & Art
1319,2942,Story & Art
3014,2003,Story
3014,3478,Art
51857,7362,Story & Art
17862,3272,Story & Art
1351,2970,Story & Art
88314,34943,Story & Art
113500,48136,Story & Art
682,2558,Story & Art
2566,3310,Story & Art
2566,21211,Story
429,2340,Story & Art
2435,3293,Story & Art
35211,14181,Story & Art
120643,16441,Story & Art
26606,3272,Story & Art
149101,59602,Story
149101,59603,Art
57359,25045,Story & Art
102458,6178,Story & Art
13171,2552,Story & Art
57765,1883,Story & Art
85027,33629,Story & Art
5450,2857,Story
5450,14965,Art
10309,1918,Story & Art
17237,9368,Story
17237,9369,Art
104314,19049,Story
104314,42299,Art
83903,2948,Story
83903,14963,Art
90118,38222,Story
90118,38278,Art
96936,40491,Story & Art
25300,15715,Story & Art
96525,31909,Story
96525,31911,Art
121740,50415,Story & Art
121079,49338,Story & Art
107884,46205,Story
107884,46206,Art
34755,14181,Story & Art
10801,6257,Story & Art
33325,3988,Story & Art
14504,7973,Story & Art
17910,9724,Story
17910,9725,Art
17091,3244,Art
17091,5067,Story
580,4349,Story
580,4629,Art
31529,10867,Story & Art
146751,47383,Story
146751,58148,Art
13837,3988,Story & Art
11914,7597,Story & Art
147454,58419,Story
147454,58420,Art
119931,37887,Story & Art
715,2582,Story
715,2583,Art
715,3250,Story
10960,2938,Story & Art
14049,2938,Story & Art
101711,42801,Story & Art
118737,51185,Story
118737,51186,Art
106602,1880,Art
106602,2948,Story
130934,52073,Story
130934,56245,Art
1496,1894,Story & Art
45447,7907,Art
45447,18197,Story
127559,51896,Story
127559,51897,Art
113,1877,Story & Art
11089,6592,Art
11089,6593,Story
3042,3490,Story & Art
12837,2552,Story & Art
64055,4472,Art
64055,28107,Story
57035,9715,Art
57035,11437,Story
36873,4875,Story
36873,16765,Art
2745,3373,Story & Art
16166,6230,Art
16166,11344,Story
80371,3240,Story & Art
149493,59908,Story
149493,59909,Art
8341,2465,Story & Art
19200,6341,Story & Art
653,2805,Story & Art
29887,13933,Story & Art
11434,6748,Story & Art
24380,7497,Art
24380,12028,Story
918,2668,Story & Art
747,2380,Story & Art
118732,9414,Story
118732,49310,Art
116557,39774,Story
116557,51868,Art
1085,2552,Story & Art
83657,15041,Story & Art
10865,2356,Story & Art
49463,14801,Story & Art
44743,2410,Story & Art
93640,19071,Story & Art
147392,58383,Story
147392,58384,Art
11294,2785,Story & Art
43967,12685,Story & Art
102997,42802,Story & Art
103144,16363,Art
103144,41662,Story
105747,42199,Story
105747,44704,Art
618,2543,Story & Art
4964,4425,Story & Art
114701,1882,Story
114701,41803,Art
7075,5054,Story & Art
60973,15591,Art
60973,15613,Story
9291,3218,Story & Art
148137,2492,Art
148137,60127,Story
85173,6579,Story & Art
125182,6203,Story & Art
20266,18393,Story & Art
132975,42324,Story & Art
18222,3604,Story & Art
10443,2360,Story & Art
23633,14899,Story
23633,14901,Art
1605,3097,Story & Art
44765,2410,Story & Art
80721,3481,Story & Art
48089,2871,Story & Art
563,2500,Story & Art
103694,43265,Story & Art
395,2370,Story & Art
133352,30811,Story
133352,35063,Art
133696,2405,Story & Art
4625,2026,Story
4625,3025,Art
30457,14179,Story & Art
12471,2610,Story & Art
147324,58341,Story
147324,58342,Art
32,1897,Story & Art
1848,2083,Story
1848,8642,Art
149438,58501,Art
149438,59907,Story
109910,46876,Story & Art
8340,3833,Story & Art
155861,61207,Story & Art
122880,43530,Story & Art
6304,2273,Story & Art
393,1886,Story
393,2367,Story
393,2368,Art
1409,2000,Story & Art
144695,19049,Story
144695,47372,Art
28107,11009,Art
28107,14013,Story
70251,4766,Story & Art
52,1912,Story & Art
118085,41847,Story & Art
50767,12286,Story & Art
744,2572,Story & Art
36729,7375,Story & Art
44769,2410,Story & Art
43297,2545,Story & Art
100219,41791,Story & Art
125772,57842,Story & Art
24522,12085,Story & Art
32347,2619,Art
32347,5254,Story
1398,2817,Story & Art
42053,5471,Story & Art
83923,2948,Story
83923,14963,Art
148422,59121,Story & Art
46326,3240,Story & Art
13463,2312,Story & Art
5272,3091,Story & Art
15170,4021,Story & Art
9541,2827,Story
9541,6020,Art
122863,37729,Story & Art
85941,36722,Story & Art
110834,38670,Story & Art
116472,49085,Story & Art
34841,1117,Story
43999,6328,Art
43999,7201,Story
16692,2394,Story & Art
108566,46239,Story & Art
106733,14945,Story & Art
12760,7293,Story
12760,7294,Art
137303,36341,Story & Art
5401,1938,Story & Art
11329,4098,Story & Art
103063,43219,Story & Art
12295,5004,Art
12295,7108,Story
43415,19071,Story & Art
70107,30667,Story & Art
112466,41770,Story & Art
5060,3695,Story & Art
34335,2948,Story
34335,9067,Art
75,1933,Story & Art
67019,2405,Story & Art
96145,12093,Story & Art
15242,2078,Story & Art
128694,40818,Story & Art
5461,1991,Story & Art
16031,3240,Art
16031,12308,Story
90197,2765,Story
90197,12821,Art
17234,4079,Story & Art
326,2314,Story & Art
104710,44349,Story & Art
111857,48720,Story & Art
10740,3983,Story
10740,6511,Art
118803,49268,Story & Art
57185,10633,Story & Art
854,1946,Story & Art
92582,38830,Story & Art
444,2318,Story & Art
12671,7255,Story & Art
1344,1938,Story & Art
13992,1939,Story & Art
113938,10505,Story & Art
82799,4012,Story
19007,9685,Story & Art
390,2052,Story & Art
130279,50249,Story & Art
63781,27975,Story & Art
3935,2573,Story & Art
116201,36299,Art
116201,48829,Story
34553,15525,Story
34553,19107,Art
34553,22233,Art
34553,24477,Art
70061,21905,Art
70061,24919,Story
117351,48852,Story & Art
66517,5092,Story
66517,29057,Art
514,2468,Story & Art
67951,27555,Story & Art
99678,39244,Story & Art
44751,2410,Story & Art
13188,3680,Story & Art
118712,33931,Story & Art
109001,46688,Story & Art
88850,2812,Story & Art
8557,6321,Story & Art
57795,2257,Art
57795,7201,Story
25861,6151,Story & Art
959,2760,Story & Art
783,3497,Art
783,4114,Story
21514,3642,Story & Art
3074,2914,Art
3074,4114,Story
17154,9221,Story & Art
12994,3098,Story & Art
90728,3240,Story & Art
574,2321,Story & Art
146750,47383,Story
146750,58130,Art
2653,2959,Story & Art
2116,2218,Story & Art
115506,4956,Story
115506,37750,Art
83655,15071,Story & Art
19154,2284,Story & Art
95347,32257,Story
95347,39813,Art
147577,58471,Story
147577,58472,Art
10376,4996,Art
10376,6304,Story & Art
35,1898,Story & Art
35459,14019,Story & Art
121209,21071,Story & Art
25916,1999,Story
25916,3691,Story & Art
99386,5945,Art
99386,11466,Story
462,1959,Story & Art
3269,2849,Story & Art
64047,22699,Story & Art
43789,19181,Story & Art
120970,51327,Story
120970,51328,Art
26260,1886,Story
26260,4669,Art
114065,37251,Story & Art
18896,7662,Story & Art
31185,11464,Story & Art
6310,6696,Story & Art
1677,1938,Story & Art
128365,49204,Story & Art
11566,5715,Story & Art
14121,9746,Story & Art
857,2640,Story & Art
17863,3272,Story & Art
123968,1117,Story
123968,50349,Art
100079,32185,Story & Art
23192,12969,Story
23192,22129,Art
221,2228,Story
221,2408,Art
42707,15967,Story & Art
25302,4480,Story & Art
30545,14181,Story & Art
14710,1905,Story & Art
124209,51200,Story & Art
10330,2391,Story & Art
4628,2410,Story & Art
109408,46675,Story
109408,46676,Art
899,2642,Story & Art
30055,7619,Story & Art
99815,41591,Art
99815,41629,Story
17668,9617,Story & Art
10978,4612,Story & Art
6992,3188,Story & Art
70145,10361,Story & Art
3044,4590,Story & Art
88110,2582,Story
88110,18487,Art
147874,51180,Story & Art
8042,5471,Story & Art
1501,2707,Story & Art
3329,3604,Story & Art
56165,11423,Story
56165,15419,Art
46544,3272,Story & Art
94,1947,Story & Art
32129,12333,Story
32129,15373,Art
14090,3772,Story & Art
13667,8615,Story
13667,9034,Art
109234,45552,Story & Art
11865,11664,Story & Art
103162,43127,Story & Art
25148,4079,Story & Art
114852,10426,Art
114852,51644,Story
103293,43687,Art
103293,43688,Story
4612,4092,Story & Art
4068,3897,Story & Art
36023,3272,Story & Art
379,2360,Story & Art
7716,1886,Story
7716,2577,Art
3458,2545,Story & Art
2779,2600,Story & Art
420,2388,Story & Art
19253,3272,Story & Art
50003,9426,Story & Art
74339,1877,Story & Art
112382,47735,Story & Art
1402,2993,Story & Art
82947,2049,Story
82947,35567,Art
52021,14801,Story & Art
122353,45844,Story & Art
21651,2481,Story & Art
130331,38443,Art
130331,52294,Story
134028,53271,Story & Art
1408,3035,Story & Art
16668,2657,Story & Art
47977,2938,Story & Art
76083,25227,Story & Art
551,1963,Story & Art
608,2534,Story & Art
126699,19071,Story & Art
18042,5342,Story & Art
13382,2871,Story & Art
146949,59508,Story
146949,59509,Art
107500,18805,Story
107500,45544,Art
15469,8562,Story & Art
10386,2462,Story & Art
44111,19177,Story & Art
49347,14801,Story & Art
7668,5322,Story & Art
28743,4408,Story
28743,4604,Art
16034,6818,Story & Art
1320,2943,Story & Art
17192,2410,Story & Art
119521,49659,Story & Art
1155,2379,Story & Art
24444,3142,Story & Art
1814,2112,Story & Art
10580,3310,Story & Art
10580,21211,Story
115200,15973,Art
115200,46940,Story
19570,5583,Story & Art
12633,5621,Story & Art
278,2265,Art
278,2266,Story
16908,4028,Story & Art
619,2545,Story & Art
3104,2714,Story & Art
424,2399,Story & Art
139104,35225,Story & Art
627,2550,Story & Art
99391,7294,Story
99391,41553,Art
371,2355,Story & Art
12245,3993,Story & Art
42279,2370,Story & Art
16084,4645,Story & Art
20647,10728,Story & Art
149334,50996,Art
149334,53716,Story
49333,12837,Art
49333,19807,Story
421,2396,Story & Art
146875,58247,Story
146875,58248,Art
125355,27741,Art
125355,51687,Story
17760,3240,Story & Art
63443,6862,Story & Art
132169,50510,Story & Art
114638,2421,Story
114638,48249,Art
130893,4197,Art
130893,52582,Story
32171,5872,Story & Art
73271,18535,Art
73271,32077,Story
13271,4031,Story & Art
23116,11466,Story
23116,17173,Art
3523,3694,Story & Art
15818,2276,Story & Art
8204,2836,Story & Art
24561,19049,Story
24561,19053,Art
77815,15753,Story & Art
108495,16027,Story
108495,29087,Story
26584,1908,Story & Art
397,2371,Art
397,2372,Story
4768,2867,Story & Art
1946,2245,Art
1946,5284,Story
18765,3240,Story & Art
134443,53735,Story & Art
13449,3200,Story & Art
67169,14873,Story & Art
49567,22231,Art
49567,22237,Story
148234,52625,Story
148234,59078,Art
148009,58860,Story
148009,58861,Art
147693,58552,Story
147693,58553,Art
127366,47860,Story & Art
3571,2539,Story & Art
102330,42322,Art
102330,42323,Story
131799,53125,Story & Art
29447,13255,Story & Art
18425,2674,Story & Art
1994,2598,Story & Art
1526,3739,Story & Art
109,1877,Story & Art
1299,2926,Story & Art
92968,2410,Story & Art
84939,19355,Story & Art
1412,2999,Story & Art
86129,1879,Art
86129,18277,Story
86129,21995,Story
86129,23473,Story
86129,29559,Story
86129,32699,Story
86129,37509,Story
107795,7701,Art
107795,46205,Story
997,2630,Story & Art
645,2509,Story & Art
956,1945,Story & Art
40099,19373,Art
40099,19375,Story
108424,4015,Story & Art
121544,50351,Story & Art
2333,1890,Story & Art
99866,37251,Story & Art
886,2927,Story
886,2928,Art
11803,3988,Story & Art
1897,3218,Story & Art
26404,6681,Story & Art
83019,20829,Story
83019,24525,Art
146982,58261,Story
146982,58262,Art
21729,11078,Story & Art
31651,5389,Story
31651,6795,Art
47939,12225,Story & Art
97760,25879,Story & Art
751,2251,Story & Art
5821,3776,Story & Art
3867,3305,Story & Art
103803,12266,Story & Art
1194,2781,Story & Art
7656,2805,Art
7656,12250,Story
100249,39920,Story & Art
1660,1873,Story & Art
891,2039,Story & Art
32735,17879,Story
32735,17881,Art
1784,3182,Story & Art
113095,2172,Story & Art
37565,10241,Story & Art
91913,2347,Story
91913,19101,Art
91913,33771,Art
2561,2564,Story & Art
1745,3162,Story & Art
825,2608,Story & Art
3635,3218,Story & Art
246,2005,Story & Art
44849,19495,Story & Art
4471,3911,Story & Art
57711,25079,Story & Art
99397,41555,Story & Art
18619,2818,Story & Art
29185,13545,Story & Art
109543,2410,Story & Art
18992,12057,Story & Art
11243,3044,Story & Art
10805,2482,Story & Art
45771,19815,Story
45771,19817,Art
13111,5498,Story & Art
114788,39952,Story & Art
106190,44898,Story & Art
10179,3025,Story & Art
11782,2184,Story & Art
147069,52713,Story
147069,59526,Art
52257,22681,Story & Art
1362,2969,Story & Art
5158,4486,Art
562,2499,Story & Art
14265,2617,Story & Art
786,2620,Story & Art
98407,9633,Story & Art
9777,4818,Story & Art
13544,7551,Story & Art
1439,2778,Story & Art
6868,2600,Story & Art
6868,9840,Story
16906,4429,Story & Art
120865,1881,Story
120865,3537,Art
1086,6883,Story & Art
9256,2488,Story
9256,12086,Art
86571,21915,Story & Art
114793,49770,Story & Art
8742,5781,Story & Art
28899,4960,Story
28899,17653,Art
9643,3642,Story & Art
1255,2919,Story & Art
1255,3170,Story
116000,1867,Story & Art
128601,47979,Story & Art
13102,1919,Story & Art
46646,5471,Story & Art
955,1955,Story
955,2348,Art
2146,3258,Story & Art
11061,1937,Story & Art
15094,4444,Story & Art
